rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 4,kienitz maximiliano claus,arg,"born: sep 04, 1990",b.weight: 91.60,group: a,snatch: 145,ci&jerk: 177,total: 322,,94kgmen,total,SOUTH AMERICAN CHAMPIONSHIPS
rank: 5,juanico puppo enrique,uru,"born: oct 14, 1994",b.weight: 93.30,group: a,snatch: 131,ci&jerk: 159,total: 290,,94kgmen,total,SOUTH AMERICAN CHAMPIONSHIPS
rank: 6,arzamendia vatteone ronald alberto,par,"born: nov 17, 1993",b.weight: 90.80,group: a,snatch: 130,ci&jerk: 160,total: 290,,94kgmen,total,SOUTH AMERICAN CHAMPIONSHIPS
rank: ---,vallenilla sanchez keydomar giovanni,ven,"born: oct 08, 1999",b.weight: 86.30,group: a,snatch: ---,ci&jerk: 193,total: ---,,94kgmen,total,SOUTH AMERICAN CHAMPIONSHIPS
rank: 1,arroyo valdez jorge david,ecu,"born: sep 23, 1991",b.weight: 104.20,group: a,1: 171,2: 176,3: 180,total: 180,105kgmen,snatch,SOUTH AMERICAN CHAMPIONSHIPS
rank: 2,gonzalez barrios jesus abrahan,ven,"born: apr 22, 1991",b.weight: 103.80,group: a,1: 165,2: -171,3: 171,total: 171,105kgmen,snatch,SOUTH AMERICAN CHAMPIONSHIPS
rank: 3,contreras chamorro wilmer eduardo,ecu,"born: jun 13, 1991",b.weight: 94.50,group: a,1: 147,2: 152,3: 155,total: 155,105kgmen,snatch,SOUTH AMERICAN CHAMPIONSHIPS
rank: 4,almeida de sousa rogerio,bra,"born: jun 04, 1995",b.weight: 104.70,group: a,1: -150,2: -150,3: 150,total: 150,105kgmen,snatch,SOUTH AMERICAN CHAMPIONSHIPS
rank: 5,solito alejo gaston,arg,"born: may 19, 1994",b.weight: 95.40,group: a,1: 135,2: 140,3: 145,total: 145,105kgmen,snatch,SOUTH AMERICAN CHAMPIONSHIPS
rank: 6,picun roux diego emiliano,uru,"born: nov 23, 1994",b.weight: 99.30,group: a,1: 124,2: 130,3: -136,total: 130,105kgmen,snatch,SOUTH AMERICAN CHAMPIONSHIPS
rank: 7,tripul rosales alfredo lander,per,"born: jan 10, 1996",b.weight: 94.10,group: a,1: 115,2: 120,3: -125,total: 120,105kgmen,snatch,SOUTH AMERICAN CHAMPIONSHIPS
rank: ---,gregorio machado mateus filipe,bra,"born: jul 05, 1993",b.weight: 104.40,group: a,1: -172,2: -172,3: -172,total: ---,105kgmen,snatch,SOUTH AMERICAN CHAMPIONSHIPS
rank: 1,gonzalez barrios jesus abrahan,ven,"born: apr 22, 1991",b.weight: 103.80,group: a,1: -203,2: 203,3: -211,total: 203,105kgmen,cleanjerk,SOUTH AMERICAN CHAMPIONSHIPS
rank: 2,arroyo valdez jorge david,ecu,"born: sep 23, 1991",b.weight: 104.20,group: a,1: 193,2: -201,3: -201,total: 193,105kgmen,cleanjerk,SOUTH AMERICAN CHAMPIONSHIPS
rank: 3,almeida de sousa rogerio,bra,"born: jun 04, 1995",b.weight: 104.70,group: a,1: -191,2: 191,3: -200,total: 191,105kgmen,cleanjerk,SOUTH AMERICAN CHAMPIONSHIPS
rank: 4,contreras chamorro wilmer eduardo,ecu,"born: jun 13, 1991",b.weight: 94.50,group: a,1: 185,2: -191,3: -192,total: 185,105kgmen,cleanjerk,SOUTH AMERICAN CHAMPIONSHIPS
rank: 5,solito alejo gaston,arg,"born: may 19, 1994",b.weight: 95.40,group: a,1: -162,2: 162,3: 170,total: 170,105kgmen,cleanjerk,SOUTH AMERICAN CHAMPIONSHIPS
rank: 6,tripul rosales alfredo lander,per,"born: jan 10, 1996",b.weight: 94.10,group: a,1: 155,2: -160,3: 161,total: 161,105kgmen,cleanjerk,SOUTH AMERICAN CHAMPIONSHIPS
rank: 7,picun roux diego emiliano,uru,"born: nov 23, 1994",b.weight: 99.30,group: a,1: 142,2: 150,3: -160,total: 150,105kgmen,cleanjerk,SOUTH AMERICAN CHAMPIONSHIPS
rank: ---,gregorio machado mateus filipe,bra,"born: jul 05, 1993",b.weight: 104.40,group: a,1: ---,2: ---,3: ---,total: ---,105kgmen,cleanjerk,SOUTH AMERICAN CHAMPIONSHIPS
rank: 1,gonzalez barrios jesus abrahan,ven,"born: apr 22, 1991",b.weight: 103.80,group: a,snatch: 171,ci&jerk: 203,total: 374,,105kgmen,total,SOUTH AMERICAN CHAMPIONSHIPS
rank: 2,arroyo valdez jorge david,ecu,"born: sep 23, 1991",b.weight: 104.20,group: a,snatch: 180,ci&jerk: 193,total: 373,,105kgmen,total,SOUTH AMERICAN CHAMPIONSHIPS
rank: 3,almeida de sousa rogerio,bra,"born: jun 04, 1995",b.weight: 104.70,group: a,snatch: 150,ci&jerk: 191,total: 341,,105kgmen,total,SOUTH AMERICAN CHAMPIONSHIPS
