rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 7,baker logan roland norman,can,"born: nov 29, 1993",b.weight: 84.48,group: a,1: 130,2: 134,3: -136,total: 134,85kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 8,marineau mathieu,can,"born: dec 01, 1990",b.weight: 84.10,group: a,1: 131,2: -136,3: -136,total: 131,85kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 9,kovac milan,svk,"born: dec 08, 1988",b.weight: 84.14,group: a,1: 122,2: 126,3: -129,total: 126,85kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 10,bui-le liem quang,gbr,"born: sep 18, 1993",b.weight: 83.48,group: a,1: 125,2: -130,3: -130,total: 125,85kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 11,pit matthew siu-hon,aus,"born: sep 11, 1991",b.weight: 83.62,group: a,1: 120,2: 125,3: -130,total: 125,85kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 12,urgert cameron thomas franciscus,nzl,"born: aug 20, 1993",b.weight: 81.04,group: a,1: 124,2: -127,3: -127,total: 124,85kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 13,bartlett robert henry,aus,"born: jan 14, 1993",b.weight: 83.62,group: a,1: 115,2: -121,3: 121,total: 121,85kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 14,ridett lewis mark david,gbr,"born: jun 17, 1993",b.weight: 83.76,group: a,1: 120,2: -125,3: -125,total: 120,85kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 1,jang yeonhak,kor,"born: feb 14, 1997",b.weight: 81.34,group: a,1: 177,2: 182,3: 187,total: 187,85kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 2,cooper travis daniel,usa,"born: jan 27, 1988",b.weight: 84.62,group: a,1: 171,2: 176,3: 180,total: 180,85kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 3,pawlicki adrian tomasz,pol,"born: sep 20, 1989",b.weight: 84.76,group: a,1: -175,2: 175,3: 180,total: 180,85kgmen,cleanjerk,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
