rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: ---,wood philip lee,aus,"born: mar 17, 1987",b.weight: 130.10,group: a,1: 175,2: -181,3: -181,total: 175,+105kgmen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: ---,liti david andrew,nzl,"born: jul 11, 1996",b.weight: 153.47,group: a,1: 210,2: 215,3: -220,total: 215,+105kgmen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: ---,lui lauititi,sam,"born: dec 04, 1995",b.weight: 131.56,group: a,1: 200,2: 210,3: -215,total: 210,+105kgmen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: ---,callum downie,gbr,"born: jan 01, 1990",b.weight: 109.67,group: a,1: 166,2: -169,3: -169,total: 166,+105kgmen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: 1,liti david andrew,nzl,"born: jul 11, 1996",b.weight: 153.47,group: a,snatch: 165,ci&jerk: 215,total: 380,,+105kgmen,total,AUSTRALIAN INTERNATIONAL
rank: 2,lui lauititi,sam,"born: dec 04, 1995",b.weight: 131.56,group: a,snatch: 161,ci&jerk: 210,total: 371,,+105kgmen,total,AUSTRALIAN INTERNATIONAL
rank: 3,wood philip lee,aus,"born: mar 17, 1987",b.weight: 130.10,group: a,snatch: 148,ci&jerk: 175,total: 323,,+105kgmen,total,AUSTRALIAN INTERNATIONAL
rank: 4,callum downie,gbr,"born: jan 01, 1990",b.weight: 109.67,group: a,snatch: 130,ci&jerk: 166,total: 296,,+105kgmen,total,AUSTRALIAN INTERNATIONAL
rank: ---,stephenson alyce patricia,aus,"born: dec 14, 1990",b.weight: 47.85,group: a,1: 51,2: 54,3: 56,total: 56,48kgwomen,snatch,AUSTRALIAN INTERNATIONAL
rank: ---,toua thelma mea,png,"born: mar 30, 1991",b.weight: 47.85,group: a,1: -70,2: 70,3: -76,total: 70,48kgwomen,snatch,AUSTRALIAN INTERNATIONAL
rank: ---,moss charlotte louise,nzl,"born: sep 05, 1995",b.weight: 47.86,group: a,1: 59,2: 62,3: 64,total: 64,48kgwomen,snatch,AUSTRALIAN INTERNATIONAL
rank: ---,stephenson alyce patricia,aus,"born: dec 14, 1990",b.weight: 47.85,group: a,1: 75,2: 79,3: 81,total: 81,48kgwomen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: ---,toua thelma mea,png,"born: mar 30, 1991",b.weight: 47.85,group: a,1: 90,2: 93,3: -95,total: 93,48kgwomen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: ---,moss charlotte louise,nzl,"born: sep 05, 1995",b.weight: 47.86,group: a,1: 73,2: 76,3: -79,total: 76,48kgwomen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: 1,toua thelma mea,png,"born: mar 30, 1991",b.weight: 47.85,group: a,snatch: 70,ci&jerk: 93,total: 163,,48kgwomen,total,AUSTRALIAN INTERNATIONAL
rank: 2,moss charlotte louise,nzl,"born: sep 05, 1995",b.weight: 47.86,group: a,snatch: 64,ci&jerk: 76,total: 140,,48kgwomen,total,AUSTRALIAN INTERNATIONAL
rank: 3,stephenson alyce patricia,aus,"born: dec 14, 1990",b.weight: 47.85,group: a,snatch: 56,ci&jerk: 81,total: 137,,48kgwomen,total,AUSTRALIAN INTERNATIONAL
rank: ---,akua liebon,nru,"born: mar 25, 1998",b.weight: 52.97,group: a,1: 50,2: 54,3: 55,total: 55,53kgwomen,snatch,AUSTRALIAN INTERNATIONAL
rank: ---,toua loa dika,png,"born: jun 23, 1984",b.weight: 52.92,group: a,1: 70,2: 75,3: 78,total: 78,53kgwomen,snatch,AUSTRALIAN INTERNATIONAL
rank: ---,akua liebon,nru,"born: mar 25, 1998",b.weight: 52.97,group: a,1: 60,2: -65,3: 65,total: 65,53kgwomen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: ---,toua loa dika,png,"born: jun 23, 1984",b.weight: 52.92,group: a,1: 92,2: 97,3: 102,total: 102,53kgwomen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: 1,toua loa dika,png,"born: jun 23, 1984",b.weight: 52.92,group: a,snatch: 78,ci&jerk: 102,total: 180,,53kgwomen,total,AUSTRALIAN INTERNATIONAL
rank: 2,akua liebon,nru,"born: mar 25, 1998",b.weight: 52.97,group: a,snatch: 55,ci&jerk: 65,total: 120,,53kgwomen,total,AUSTRALIAN INTERNATIONAL
rank: ---,edge jessica pauline,mlt,"born: nov 13, 1986",b.weight: 58.00,group: a,1: 53,2: 56,3: -59,total: 56,58kgwomen,snatch,AUSTRALIAN INTERNATIONAL
rank: ---,boon alethea leqetiviti sokia,nzl,"born: jan 07, 1984",b.weight: 57.56,group: a,1: 66,2: 73,3: 76,total: 76,58kgwomen,snatch,AUSTRALIAN INTERNATIONAL
rank: ---,toomey tia-clair,aus,"born: jul 22, 1993",b.weight: 57.90,group: a,1: 80,2: -84,3: 84,total: 84,58kgwomen,snatch,AUSTRALIAN INTERNATIONAL
rank: ---,edge jessica pauline,mlt,"born: nov 13, 1986",b.weight: 58.00,group: a,1: -68,2: 68,3: -72,total: 68,58kgwomen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: ---,boon alethea leqetiviti sokia,nzl,"born: jan 07, 1984",b.weight: 57.56,group: a,1: 85,2: 90,3: 95,total: 95,58kgwomen,cleanjerk,AUSTRALIAN INTERNATIONAL
