rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: ---,dimos tinitua timo,tah,"born: jan 01, 1993",b.weight: 99.20,group: a,1: 0.0,2: 0.0,3: 0.0,total: 117,105kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: ---,hakeagaiki braydon,niu,"born: sep 22, 1991",b.weight: 101.56,group: a,1: 0.0,2: 0.0,3: 0.0,total: 82,105kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: ---,vaoga apineru,asa,"born: mar 11, 1991",b.weight: 103.90,group: a,1: 0.0,2: 0.0,3: 0.0,total: 128,105kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: ---,ioane thomas,kri,"born: jan 01, 1983",b.weight: 95.65,group: a,1: 0.0,2: 0.0,3: 0.0,total: 150,105kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: ---,opeloge tovia,sam,"born: mar 27, 1990",b.weight: 95.88,group: a,1: 0.0,2: 0.0,3: 0.0,total: 161,105kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: ---,amete luaki,ncl,"born: jan 01, 1965",b.weight: 103.63,group: a,1: 0.0,2: 0.0,3: 0.0,total: 166,105kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: ---,thomas meamea,kir,"born: sep 11, 1985",b.weight: 102.68,group: a,1: 0.0,2: 0.0,3: 0.0,total: 180,105kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: 1,thomas meamea,kir,"born: sep 11, 1985",b.weight: 102.68,group: a,snatch: 140,ci&jerk: 180,total: 320,,105kgmen,total,2009 PACIFIC MINI GAMES
rank: 2,amete luaki,ncl,"born: jan 01, 1965",b.weight: 103.63,group: a,snatch: 137,ci&jerk: 166,total: 303,,105kgmen,total,2009 PACIFIC MINI GAMES
rank: 3,opeloge tovia,sam,"born: mar 27, 1990",b.weight: 95.88,group: a,snatch: 130,ci&jerk: 161,total: 291,,105kgmen,total,2009 PACIFIC MINI GAMES
rank: 4,ioane thomas,kri,"born: jan 01, 1983",b.weight: 95.65,group: a,snatch: 120,ci&jerk: 150,total: 270,,105kgmen,total,2009 PACIFIC MINI GAMES
rank: 5,vaoga apineru,asa,"born: mar 11, 1991",b.weight: 103.90,group: a,snatch: 110,ci&jerk: 128,total: 238,,105kgmen,total,2009 PACIFIC MINI GAMES
rank: 6,hakeagaiki braydon,niu,"born: sep 22, 1991",b.weight: 101.56,group: a,snatch: 57,ci&jerk: 82,total: 139,,105kgmen,total,2009 PACIFIC MINI GAMES
rank: 7,dimos tinitua timo,tah,"born: jan 01, 1993",b.weight: 99.20,group: a,snatch: 52,ci&jerk: 117,total: 169,,105kgmen,total,2009 PACIFIC MINI GAMES
rank: ---,david finau,tga,"born: jan 01, 1985",b.weight: 102.88,group: a,snatch: 100,ci&jerk: ---,total: ---,,105kgmen,total,2009 PACIFIC MINI GAMES
rank: ---,terevaura lotua,tah,"born: nov 16, 1993",b.weight: 113.98,group: a,1: 0.0,2: 0.0,3: 0.0,total: 65,+105kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,taupau theron,asa,"born: apr 12, 1989",b.weight: 134.61,group: a,1: 0.0,2: 0.0,3: 0.0,total: 125,+105kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,lolohea maamaloa,tga,"born: jun 27, 1968",b.weight: 125.92,group: a,1: 0.0,2: 0.0,3: 0.0,total: 110,+105kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,pera samuel raphael,cok,"born: mar 11, 1989",b.weight: 115.95,group: a,1: 0.0,2: 0.0,3: 0.0,total: 140,+105kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,detenamo itte,nru,"born: sep 22, 1986",b.weight: 151.80,group: a,1: 0.0,2: 0.0,3: 0.0,total: 176,+105kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,jean claude teuravehe,tah,"born: jan 01, 1995",b.weight: 105.57,group: a,1: 0.0,2: 0.0,3: 0.0,total: 55,+105kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,terevaura lotua,tah,"born: nov 16, 1993",b.weight: 113.98,group: a,1: 0.0,2: 0.0,3: 0.0,total: 80,+105kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: ---,taupau theron,asa,"born: apr 12, 1989",b.weight: 134.61,group: a,1: 0.0,2: 0.0,3: 0.0,total: 155,+105kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: ---,lolohea maamaloa,tga,"born: jun 27, 1968",b.weight: 125.92,group: a,1: 0.0,2: 0.0,3: 0.0,total: 171,+105kgmen,cleanjerk,2009 PACIFIC MINI GAMES
