rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 4,FLORES OGANDO Erlyn,DOM,"Born: May 08, 1996",B.weight: 76.80,Group: A,1: 163,2: 166,3: -172,Total: 166,77kgMen,CleanJerk,400
Rank: 5,VALDIZON CORONADO Oscar Fernando,GUA,"Born: Jun 12, 1989",B.weight: 73.45,Group: A,1: 155,2: 162,3: -170,Total: 162,77kgMen,CleanJerk,400
Rank: 6,VIQUEZ QUIROZ Maximo,PAN,"Born: Feb 12, 1982",B.weight: 75.20,Group: A,1: 155,2: 160,3: -163,Total: 160,77kgMen,CleanJerk,400
Rank: 7,FORDE Romario Anderson,BAR,"Born: Dec 10, 1996",B.weight: 76.20,Group: A,1: -160,2: -160,3: 160,Total: 160,77kgMen,CleanJerk,400
Rank: 8,BATISTA ESTRADA Ariel Eloy,PAN,"Born: Mar 12, 1991",B.weight: 73.90,Group: A,1: 155,2: -160,3: -160,Total: 155,77kgMen,CleanJerk,400
Rank: 9,MENDOZA GARCIA David Aurelio,HON,"Born: Jun 21, 1986",B.weight: 71.75,Group: A,1: 145,2: 150,3: -153,Total: 150,77kgMen,CleanJerk,400
Rank: ---,SANCHEZ RIVERO Junior Antonio,VEN,"Born: Jun 01, 1989",B.weight: 73.65,Group: A,1: -170,2: -170,3: -170,Total: ---,77kgMen,CleanJerk,400
Rank: 1,LA O GARCIA Addriel,CUB,"Born: Feb 10, 1992",B.weight: 75.50,Group: A,Snatch: 150,CI&Jerk: 180,Total: 330,,77kgMen,Total,400
Rank: 2,CASTRO PALMA Darvin Jesus,VEN,"Born: Jun 11, 1995",B.weight: 75.70,Group: A,Snatch: 146,CI&Jerk: 174,Total: 320,,77kgMen,Total,400
Rank: 3,SANCHEZ VELEZ Jorge Jesus,PUR,"Born: Nov 04, 1998",B.weight: 71.05,Group: A,Snatch: 130,CI&Jerk: 171,Total: 301,,77kgMen,Total,400
Rank: 4,FLORES OGANDO Erlyn,DOM,"Born: May 08, 1996",B.weight: 76.80,Group: A,Snatch: 131,CI&Jerk: 166,Total: 297,,77kgMen,Total,400
Rank: 5,VIQUEZ QUIROZ Maximo,PAN,"Born: Feb 12, 1982",B.weight: 75.20,Group: A,Snatch: 134,CI&Jerk: 160,Total: 294,,77kgMen,Total,400
Rank: 6,VALDIZON CORONADO Oscar Fernando,GUA,"Born: Jun 12, 1989",B.weight: 73.45,Group: A,Snatch: 125,CI&Jerk: 162,Total: 287,,77kgMen,Total,400
Rank: 7,BATISTA ESTRADA Ariel Eloy,PAN,"Born: Mar 12, 1991",B.weight: 73.90,Group: A,Snatch: 125,CI&Jerk: 155,Total: 280,,77kgMen,Total,400
Rank: 8,FORDE Romario Anderson,BAR,"Born: Dec 10, 1996",B.weight: 76.20,Group: A,Snatch: 115,CI&Jerk: 160,Total: 275,,77kgMen,Total,400
Rank: 9,MENDOZA GARCIA David Aurelio,HON,"Born: Jun 21, 1986",B.weight: 71.75,Group: A,Snatch: 115,CI&Jerk: 150,Total: 265,,77kgMen,Total,400
Rank: ---,SANCHEZ RIVERO Junior Antonio,VEN,"Born: Jun 01, 1989",B.weight: 73.65,Group: A,Snatch: 140,CI&Jerk: ---,Total: ---,,77kgMen,Total,400
Rank: 1,VALLENILLA SANCHEZ Keydomar Giovanni,VEN,"Born: Oct 08, 1999",B.weight: 84.50,Group: A,1: 152,2: 157,3: 161,Total: 161,85kgMen,Snatch,400
Rank: 2,SAEZ VERA Olfides,CUB,"Born: Sep 24, 1994",B.weight: 84.10,Group: A,1: 145,2: 151,3: 156,Total: 156,85kgMen,Snatch,400
Rank: 3,HERNANDEZ PAUMIER Yoelmis,CUB,"Born: Apr 25, 1986",B.weight: 83.60,Group: A,1: 150,2: -156,3: 156,Total: 156,85kgMen,Snatch,400
Rank: 4,LUNA MARIN Angel Jose,VEN,"Born: Oct 13, 1994",B.weight: 84.10,Group: A,1: 150,2: 155,3: -158,Total: 155,85kgMen,Snatch,400
Rank: 5,HERNANDEZ MARTINEZ Alexander,PUR,"Born: Jan 28, 1990",B.weight: 83.20,Group: A,1: 126,2: -130,3: 130,Total: 130,85kgMen,Snatch,400
