rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
6,AKTHER Fayema,BAN,"Dec 15, 1991",57.74,A,65,- 68,68,68,58kgWomen,Snatch,124,True
7,ELANGESWARAN Shashedevi,MAS,"Sep 07, 1991",54.28,A,50,53,56,56,58kgWomen,Snatch,124,True
8,TIEMONHOU Stephanie,NCL,"Oct 08, 1990",57.60,A,40,- 45,- 45,40,58kgWomen,Snatch,124,True
---,VIANNE Jacqueline,NCL,"Feb 25, 1986",57.40,A,- 35,- 37,- 37,---,58kgWomen,Snatch,124,True
1,PRAMITA Okta Dwi,INA,"Oct 15, 1986",57.50,A,110,115,-120,115,58kgWomen,CleanJerk,124,True
2,GULNOI Rattikan,THA,"Jul 17, 1993",57.56,A,100,105,109,109,58kgWomen,CleanJerk,124,True
3,HSU Shu-Ching,TPE,"May 09, 1991",55.02,A,- 98,98,103,103,58kgWomen,CleanJerk,124,True
4,MATIN Elyone,MAS,"Jul 15, 1990",57.06,A,82,85,- 88,85,58kgWomen,CleanJerk,124,True
5,AKTHER Fayema,BAN,"Dec 15, 1991",57.74,A,80,85,- 88,85,58kgWomen,CleanJerk,124,True
6,DEVI Laishram G.,IND,"Dec 01, 1992",53.98,A,77,- 82,82,82,58kgWomen,CleanJerk,124,True
7,ELANGESWARAN Shashedevi,MAS,"Sep 07, 1991",54.28,A,62,66,68,68,58kgWomen,CleanJerk,124,True
8,TIEMONHOU Stephanie,NCL,"Oct 08, 1990",57.60,A,45,- 50,55,55,58kgWomen,CleanJerk,124,True
---,VIANNE Jacqueline,NCL,"Feb 25, 1986",57.40,A,---,---,---,---,58kgWomen,CleanJerk,124,True
1,PRAMITA Okta Dwi,INA,"Oct 15, 1986",57.50,A,91,115,206,,58kgWomen,Total,124,True
2,GULNOI Rattikan,THA,"Jul 17, 1993",57.56,A,80,109,189,,58kgWomen,Total,124,True
3,HSU Shu-Ching,TPE,"May 09, 1991",55.02,A,85,103,188,,58kgWomen,Total,124,True
