rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
Rank: 2,HASSAN Ammar Hassan Mabrouk,EGY,"Born: Sep 22, 1994",B.weight: 88.45,Group: A,1: 140,2: 146,3: -155,Total: 146,94kgMen,Snatch,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 3,PIERROT Jean Yvan,MRI,"Born: May 23, 1996",B.weight: 93.06,Group: A,1: 120,2: -130,3: -130,Total: 120,94kgMen,Snatch,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 4,PIRZADA Atiqullah,AFG,"Born: Jul 04, 1991",B.weight: 87.18,Group: A,1: 90,2: 97,3: 103,Total: 103,94kgMen,Snatch,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 1,HASSAN Ammar Hassan Mabrouk,EGY,"Born: Sep 22, 1994",B.weight: 88.45,Group: A,1: 187,2: 193,3: -200,Total: 193,94kgMen,CleanJerk,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 2,ERGASHEV Shodilbek,UZB,"Born: Oct 15, 1992",B.weight: 87.62,Group: A,1: 170,2: 176,3: -180,Total: 176,94kgMen,CleanJerk,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 3,PIERROT Jean Yvan,MRI,"Born: May 23, 1996",B.weight: 93.06,Group: A,1: 153,2: 160,3: -165,Total: 160,94kgMen,CleanJerk,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 4,PIRZADA Atiqullah,AFG,"Born: Jul 04, 1991",B.weight: 87.18,Group: A,1: 115,2: 122,3: -130,Total: 122,94kgMen,CleanJerk,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 1,HASSAN Ammar Hassan Mabrouk,EGY,"Born: Sep 22, 1994",B.weight: 88.45,Group: A,Snatch: 146,CI&Jerk: 193,Total: 339,,94kgMen,Total,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 2,ERGASHEV Shodilbek,UZB,"Born: Oct 15, 1992",B.weight: 87.62,Group: A,Snatch: 148,CI&Jerk: 176,Total: 324,,94kgMen,Total,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 3,PIERROT Jean Yvan,MRI,"Born: May 23, 1996",B.weight: 93.06,Group: A,Snatch: 120,CI&Jerk: 160,Total: 280,,94kgMen,Total,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 4,PIRZADA Atiqullah,AFG,"Born: Jul 04, 1991",B.weight: 87.18,Group: A,Snatch: 103,CI&Jerk: 122,Total: 225,,94kgMen,Total,1st AFRO-ASIAN CHAMPIONSHIPS
