rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
4,GUTIERREZ Juan,BOL,"Feb 07, 1990",105.30,A,85,90,95,95,+105kgMen,Snatch,430,True
1,CALERO TORRES Anderson Jimmy,ECU,"Sep 04, 1992",150.40,A,190,-200,200,200,+105kgMen,CleanJerk,430,True
2,SOLITO Alejo Gaston,ARG,"May 19, 1994",105.55,A,160,170,175,175,+105kgMen,CleanJerk,430,True
3,KUIPERI Joel Paul,ARU,"Feb 11, 1996",106.70,A,163,170,175,175,+105kgMen,CleanJerk,430,True
4,GUTIERREZ Juan,BOL,"Feb 07, 1990",105.30,A,115,122,-130,122,+105kgMen,CleanJerk,430,True
1,CALERO TORRES Anderson Jimmy,ECU,"Sep 04, 1992",150.40,A,165,200,365,,+105kgMen,Total,430,True
2,KUIPERI Joel Paul,ARU,"Feb 11, 1996",106.70,A,144,175,319,,+105kgMen,Total,430,True
3,SOLITO Alejo Gaston,ARG,"May 19, 1994",105.55,A,143,175,318,,+105kgMen,Total,430,True
4,GUTIERREZ Juan,BOL,"Feb 07, 1990",105.30,A,95,122,217,,+105kgMen,Total,430,True
1,OLIVEIRA MADEIRA Luana,BRA,"Jan 31, 1998",47.45,A,-74,74,77,77,48kgWomen,Snatch,430,True
2,CAMPOVERDE ALMEIDA Angelica Mercedes,ECU,"May 31, 1996",48.00,A,71,73,-75,73,48kgWomen,Snatch,430,True
3,ROSA FIGUEIREDO Emily,BRA,"Mar 18, 1998",47.25,A,67,71,-74,71,48kgWomen,Snatch,430,True
4,QUINTANA MENDOZA Rosielis Coromoto,VEN,"Mar 18, 2000",47.00,A,-67,68,-72,68,48kgWomen,Snatch,430,True
5,ORTEGA VASQUEZ Erika Johanna,PAN,"Mar 19, 1988",47.70,A,63,65,-67,65,48kgWomen,Snatch,430,True
6,LANDEROS LOPEZ Katherine Ignacia,CHI,"Jan 19, 1991",47.75,A,62,-65,65,65,48kgWomen,Snatch,430,True
7,TORREZ Yessica,BOL,"Oct 19, 1993",47.05,A,-58,58,62,62,48kgWomen,Snatch,430,True
8,HUANCA Aida,BOL,"May 03, 1998",47.15,A,40,-45,45,45,48kgWomen,Snatch,430,True
1,CAMPOVERDE ALMEIDA Angelica Mercedes,ECU,"May 31, 1996",48.00,A,92,95,-97,95,48kgWomen,CleanJerk,430,True
2,ROSA FIGUEIREDO Emily,BRA,"Mar 18, 1998",47.25,A,87,-91,91,91,48kgWomen,CleanJerk,430,True
3,OLIVEIRA MADEIRA Luana,BRA,"Jan 31, 1998",47.45,A,90,-93,-94,90,48kgWomen,CleanJerk,430,True
4,QUINTANA MENDOZA Rosielis Coromoto,VEN,"Mar 18, 2000",47.00,A,83,87,-91,87,48kgWomen,CleanJerk,430,True
5,LANDEROS LOPEZ Katherine Ignacia,CHI,"Jan 19, 1991",47.75,A,81,85,-88,85,48kgWomen,CleanJerk,430,True
6,ORTEGA VASQUEZ Erika Johanna,PAN,"Mar 19, 1988",47.70,A,80,-83,-86,80,48kgWomen,CleanJerk,430,True
7,TORREZ Yessica,BOL,"Oct 19, 1993",47.05,A,71,74,-77,74,48kgWomen,CleanJerk,430,True
8,HUANCA Aida,BOL,"May 03, 1998",47.15,A,50,55,-60,55,48kgWomen,CleanJerk,430,True
1,CAMPOVERDE ALMEIDA Angelica Mercedes,ECU,"May 31, 1996",48.00,A,73,95,168,,48kgWomen,Total,430,True
2,OLIVEIRA MADEIRA Luana,BRA,"Jan 31, 1998",47.45,A,77,90,167,,48kgWomen,Total,430,True
3,ROSA FIGUEIREDO Emily,BRA,"Mar 18, 1998",47.25,A,71,91,162,,48kgWomen,Total,430,True
4,QUINTANA MENDOZA Rosielis Coromoto,VEN,"Mar 18, 2000",47.00,A,68,87,155,,48kgWomen,Total,430,True
5,LANDEROS LOPEZ Katherine Ignacia,CHI,"Jan 19, 1991",47.75,A,65,85,150,,48kgWomen,Total,430,True
6,ORTEGA VASQUEZ Erika Johanna,PAN,"Mar 19, 1988",47.70,A,65,80,145,,48kgWomen,Total,430,True
7,TORREZ Yessica,BOL,"Oct 19, 1993",47.05,A,62,74,136,,48kgWomen,Total,430,True
8,HUANCA Aida,BOL,"May 03, 1998",47.15,A,45,55,100,,48kgWomen,Total,430,True
1,SINISTERRA TORRES Yenny,COL,"May 04, 2000",52.90,A,82,84,86,86,53kgWomen,Snatch,430,True
2,SANDI PIZANGO Tessy Karen,PER,"Nov 20, 1996",52.90,A,78,-81,81,81,53kgWomen,Snatch,430,True
3,FERNANDEZ APONTE Kareen Lucia,VEN,"May 22, 2000",52.60,A,77,80,-82,80,53kgWomen,Snatch,430,True
4,SANMARTIN MATUTE Cinthya Elizabeth,ECU,"Apr 04, 1997",52.20,A,-78,78,-80,78,53kgWomen,Snatch,430,True
5,RITO ENOCKSSON Sofia Julia,URU,"Nov 02, 1985",51.95,A,65,-69,-69,65,53kgWomen,Snatch,430,True
6,DIAZ Mariana Soledad,ARG,"Aug 08, 1988",52.60,A,58,62,-65,62,53kgWomen,Snatch,430,True
7,QUIROZ Sheyda,BOL,"Jun 08, 1996",52.60,A,50,-55,-55,50,53kgWomen,Snatch,430,True
---,QUINONEZ MARTINEZ Vanessa,COL,"Jan 16, 1993",52.90,A,-82,-82,-82,---,53kgWomen,Snatch,430,True
1,SANDI PIZANGO Tessy Karen,PER,"Nov 20, 1996",52.90,A,103,107,-109,107,53kgWomen,CleanJerk,430,True
2,SINISTERRA TORRES Yenny,COL,"May 04, 2000",52.90,A,101,104,107,107,53kgWomen,CleanJerk,430,True
3,SANMARTIN MATUTE Cinthya Elizabeth,ECU,"Apr 04, 1997",52.20,A,95,99,-102,99,53kgWomen,CleanJerk,430,True
4,FERNANDEZ APONTE Kareen Lucia,VEN,"May 22, 2000",52.60,A,96,99,-105,99,53kgWomen,CleanJerk,430,True
5,RITO ENOCKSSON Sofia Julia,URU,"Nov 02, 1985",51.95,A,-84,84,-88,84,53kgWomen,CleanJerk,430,True
6,DIAZ Mariana Soledad,ARG,"Aug 08, 1988",52.60,A,75,80,-85,80,53kgWomen,CleanJerk,430,True
7,QUIROZ Sheyda,BOL,"Jun 08, 1996",52.60,A,68,72,-75,72,53kgWomen,CleanJerk,430,True
---,QUINONEZ MARTINEZ Vanessa,COL,"Jan 16, 1993",52.90,A,-100,-100,-101,---,53kgWomen,CleanJerk,430,True
1,SINISTERRA TORRES Yenny,COL,"May 04, 2000",52.90,A,86,107,193,,53kgWomen,Total,430,True
2,SANDI PIZANGO Tessy Karen,PER,"Nov 20, 1996",52.90,A,81,107,188,,53kgWomen,Total,430,True
3,FERNANDEZ APONTE Kareen Lucia,VEN,"May 22, 2000",52.60,A,80,99,179,,53kgWomen,Total,430,True
4,SANMARTIN MATUTE Cinthya Elizabeth,ECU,"Apr 04, 1997",52.20,A,78,99,177,,53kgWomen,Total,430,True
5,RITO ENOCKSSON Sofia Julia,URU,"Nov 02, 1985",51.95,A,65,84,149,,53kgWomen,Total,430,True
6,DIAZ Mariana Soledad,ARG,"Aug 08, 1988",52.60,A,62,80,142,,53kgWomen,Total,430,True
7,QUIROZ Sheyda,BOL,"Jun 08, 1996",52.60,A,50,72,122,,53kgWomen,Total,430,True
---,QUINONEZ MARTINEZ Vanessa,COL,"Jan 16, 1993",52.90,A,---,---,---,,53kgWomen,Total,430,True
1,LOBON VIAFARA Maria Camila,COL,"Sep 30, 1995",57.95,A,93,96,-98,96,58kgWomen,Snatch,430,True
2,ESCOBAR GUERRERO Maria Alexandra,ECU,"Jul 17, 1980",57.85,A,94,96,-98,96,58kgWomen,Snatch,430,True
3,BLANCO GONZALEZ Karool Karina,COL,"May 24, 1995",57.60,A,-93,93,96,96,58kgWomen,Snatch,430,True
4,MEGO CONTRERAS Shoely Mabel,PER,"Aug 12, 1999",56.59,A,-75,75,-80,75,58kgWomen,Snatch,430,True
5,RUIZ DIAZ Lucila Belen,ARG,"Apr 06, 2002",57.20,A,65,68,-71,68,58kgWomen,Snatch,430,True
6,MELGAR CAJAREICO Sara,BOL,"Jun 29, 1988",57.95,A,-60,60,-65,60,58kgWomen,Snatch,430,True
1,ESCOBAR GUERRERO Maria Alexandra,ECU,"Jul 17, 1980",57.85,A,116,118,120,120,58kgWomen,CleanJerk,430,True
