rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
3,SAARHELO Marianne Ellen Vilhelmiina,FIN,"Feb 16, 1994",63.85,A,87,90,-92,90,64kgWomen,Snatch,473,False
---,VUOHIJOKI Anni Teija Orvokki,FIN,"May 24, 1988",63.70,A,-91,-92,-93,---,64kgWomen,Snatch,473,False
1,KUSTERER Sabine Beate,GER,"Jan 04, 1991",63.50,A,110,114,-116,114,64kgWomen,CleanJerk,473,False
2,SAARHELO Marianne Ellen Vilhelmiina,FIN,"Feb 16, 1994",63.85,A,-110,110,114,114,64kgWomen,CleanJerk,473,False
3,TCHAKOUNTE Dora Meiriama,FRA,"Mar 23, 1995",60.05,A,-107,107,110,110,64kgWomen,CleanJerk,473,False
---,VUOHIJOKI Anni Teija Orvokki,FIN,"May 24, 1988",63.70,A,---,---,---,---,64kgWomen,CleanJerk,473,False
1,KUSTERER Sabine Beate,GER,"Jan 04, 1991",63.50,A,94,114,208,,64kgWomen,Total,473,False
2,TCHAKOUNTE Dora Meiriama,FRA,"Mar 23, 1995",60.05,A,94,110,204,,64kgWomen,Total,473,False
3,SAARHELO Marianne Ellen Vilhelmiina,FIN,"Feb 16, 1994",63.85,A,90,114,204,,64kgWomen,Total,473,False
---,VUOHIJOKI Anni Teija Orvokki,FIN,"May 24, 1988",63.70,A,---,---,---,,64kgWomen,Total,473,False
1,ALWINE Meredith Leigh,USA,"Jun 08, 1998",70.90,A,96,-100,102,102,71kgWomen,Snatch,473,False
2,SCHWEIZER Lisa Marie,GER,"Jul 18, 1995",64.30,A,-90,90,93,93,71kgWomen,Snatch,473,False
1,ALWINE Meredith Leigh,USA,"Jun 08, 1998",70.90,A,125,130,-135,130,71kgWomen,CleanJerk,473,False
2,SCHWEIZER Lisa Marie,GER,"Jul 18, 1995",64.30,A,104,107,-110,107,71kgWomen,CleanJerk,473,False
1,ALWINE Meredith Leigh,USA,"Jun 08, 1998",70.90,A,102,130,232,,71kgWomen,Total,473,False
2,SCHWEIZER Lisa Marie,GER,"Jul 18, 1995",64.30,A,93,107,200,,71kgWomen,Total,473,False
1,DEKHA Iryna,UKR,"May 14, 1996",75.70,A,-103,103,105,105,76kgWomen,Snatch,473,False
2,WIOR Jolanta Malgorzata,POL,"Sep 22, 1995",73.30,A,91,-93,-93,91,76kgWomen,Snatch,473,False
3,MITSUKE Eri,JPN,"Oct 30, 1992",71.05,A,-90,90,-95,90,76kgWomen,Snatch,473,False
4,HERTLOVA Simona,CZE,"Mar 04, 1993",72.15,A,83,87,-90,87,76kgWomen,Snatch,473,False
---,KOURTELIDOU Eleni,GRE,"Apr 14, 1985",71.75,A,---,---,---,---,76kgWomen,Snatch,473,False
1,DEKHA Iryna,UKR,"May 14, 1996",75.70,A,120,125,130,130,76kgWomen,CleanJerk,473,False
2,WIOR Jolanta Malgorzata,POL,"Sep 22, 1995",73.30,A,110,-113,-113,110,76kgWomen,CleanJerk,473,False
3,MITSUKE Eri,JPN,"Oct 30, 1992",71.05,A,105,110,-115,110,76kgWomen,CleanJerk,473,False
4,HERTLOVA Simona,CZE,"Mar 04, 1993",72.15,A,103,-107,-109,103,76kgWomen,CleanJerk,473,False
---,KOURTELIDOU Eleni,GRE,"Apr 14, 1985",71.75,A,---,---,---,---,76kgWomen,CleanJerk,473,False
1,DEKHA Iryna,UKR,"May 14, 1996",75.70,A,105,130,235,,76kgWomen,Total,473,False
2,WIOR Jolanta Malgorzata,POL,"Sep 22, 1995",73.30,A,91,110,201,,76kgWomen,Total,473,False
3,MITSUKE Eri,JPN,"Oct 30, 1992",71.05,A,90,110,200,,76kgWomen,Total,473,False
4,HERTLOVA Simona,CZE,"Mar 04, 1993",72.15,A,87,103,190,,76kgWomen,Total,473,False
---,KOURTELIDOU Eleni,GRE,"Apr 14, 1985",71.75,A,---,---,---,,76kgWomen,Total,473,False
1,VALENTIN PEREZ Lidia,ESP,"Feb 10, 1985",77.35,A,-103,103,-106,103,81kgWomen,Snatch,473,False
2,BRADLEY Jessie Nicole,USA,"Jan 17, 1997",80.45,A,99,102,-105,102,81kgWomen,Snatch,473,False
3,CHINEN Himeno,JPN,"Aug 12, 1997",79.70,A,90,94,-97,94,81kgWomen,Snatch,473,False
---,RIEGER Patricia,GER,"Aug 25, 1987",78.80,A,---,---,---,---,81kgWomen,Snatch,473,False
1,BRADLEY Jessie Nicole,USA,"Jan 17, 1997",80.45,A,-130,134,-139,134,81kgWomen,CleanJerk,473,False
2,VALENTIN PEREZ Lidia,ESP,"Feb 10, 1985",77.35,A,120,---,---,120,81kgWomen,CleanJerk,473,False
3,CHINEN Himeno,JPN,"Aug 12, 1997",79.70,A,115,-120,-120,115,81kgWomen,CleanJerk,473,False
---,RIEGER Patricia,GER,"Aug 25, 1987",78.80,A,---,---,---,---,81kgWomen,CleanJerk,473,False
1,BRADLEY Jessie Nicole,USA,"Jan 17, 1997",80.45,A,102,134,236,,81kgWomen,Total,473,False
2,VALENTIN PEREZ Lidia,ESP,"Feb 10, 1985",77.35,A,103,120,223,,81kgWomen,Total,473,False
3,CHINEN Himeno,JPN,"Aug 12, 1997",79.70,A,94,115,209,,81kgWomen,Total,473,False
---,RIEGER Patricia,GER,"Aug 25, 1987",78.80,A,---,---,---,,81kgWomen,Total,473,False
1,VANBELLINGHEN Anna Marie-J A M,BEL,"Mar 10, 1994",84.75,A,99,-102,104,104,87kgWomen,Snatch,473,False
2,SKLENICKOVA Michaela,CZE,"May 07, 1992",81.10,A,-80,80,-85,80,87kgWomen,Snatch,473,False
3,KACZMARCZYK Kinga,POL,"Jul 10, 1997",87.00,A,75,-80,80,80,87kgWomen,Snatch,473,False
