rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,THACH Kim Tuan,VIE,"Jan 15, 1994",55.88,A,123,126,-129,126,56kgMen,Snatch,405,True
2,TRAN Le Quoc Toan,VIE,"Apr 05, 1989",55.68,A,-119,119,-122,119,56kgMen,Snatch,405,True
3,BRACHI GARCIA Josue,ESP,"Sep 08, 1992",55.84,A,116,118,-120,118,56kgMen,Snatch,405,True
4,BERNA GONZALEZ Carlos Andres,COL,"Jan 21, 1990",55.92,A,113,-116,117,117,56kgMen,Snatch,405,True
5,ALSALEEM Seraj Abdulrahim M,KSA,"Feb 10, 1996",55.93,A,108,-112,112,112,56kgMen,Snatch,405,True
6,MUHAMMAD Azroy Hazalwafie,MAS,"Apr 04, 1994",55.84,A,-111,111,-114,111,56kgMen,Snatch,405,True
7,REISENAUER Brian James,USA,"Oct 25, 1988",55.95,A,-105,-105,105,105,56kgMen,Snatch,405,True
8,TULO Manueli,FIJ,"Mar 25, 1990",55.77,A,103,-107,-107,103,56kgMen,Snatch,405,True
9,ROJAS CONCHA Marcos Antonio,PER,"Jun 02, 1995",55.66,A,100,103,-105,103,56kgMen,Snatch,405,True
---,SCARANTINO Mirco,ITA,"Jan 16, 1995",55.95,A,-114,-114,-114,---,56kgMen,Snatch,405,True
---,DE LAS SALAS DE LA ROSA Habib,COL,"Apr 19, 1987",55.38,A,-110,-110,-110,---,56kgMen,Snatch,405,True
DSQ,MINGMOON Witoon,THA,"Feb 10, 1996",55.82,A,115,-118,-119,---,56kgMen,Snatch,405,True
1,THACH Kim Tuan,VIE,"Jan 15, 1994",55.88,A,150,153,-158,153,56kgMen,CleanJerk,405,True
2,TRAN Le Quoc Toan,VIE,"Apr 05, 1989",55.68,A,151,-154,-154,151,56kgMen,CleanJerk,405,True
3,BERNA GONZALEZ Carlos Andres,COL,"Jan 21, 1990",55.92,A,-144,144,149,149,56kgMen,CleanJerk,405,True
4,BRACHI GARCIA Josue,ESP,"Sep 08, 1992",55.84,A,135,138,140,140,56kgMen,CleanJerk,405,True
5,ALSALEEM Seraj Abdulrahim M,KSA,"Feb 10, 1996",55.93,A,138,-143,-143,138,56kgMen,CleanJerk,405,True
6,ROJAS CONCHA Marcos Antonio,PER,"Jun 02, 1995",55.66,A,131,135,137,137,56kgMen,CleanJerk,405,True
7,TULO Manueli,FIJ,"Mar 25, 1990",55.77,A,130,135,-138,135,56kgMen,CleanJerk,405,True
8,REISENAUER Brian James,USA,"Oct 25, 1988",55.95,A,127,-132,-132,127,56kgMen,CleanJerk,405,True
---,SCARANTINO Mirco,ITA,"Jan 16, 1995",55.95,A,---,---,---,---,56kgMen,CleanJerk,405,True
---,DE LAS SALAS DE LA ROSA Habib,COL,"Apr 19, 1987",55.38,A,-143,---,---,---,56kgMen,CleanJerk,405,True
---,MUHAMMAD Azroy Hazalwafie,MAS,"Apr 04, 1994",55.84,A,-132,-132,-132,---,56kgMen,CleanJerk,405,True
DSQ,MINGMOON Witoon,THA,"Feb 10, 1996",55.82,A,147,152,-155,---,56kgMen,CleanJerk,405,True
1,THACH Kim Tuan,VIE,"Jan 15, 1994",55.88,A,126,153,279,,56kgMen,Total,405,True
2,TRAN Le Quoc Toan,VIE,"Apr 05, 1989",55.68,A,119,151,270,,56kgMen,Total,405,True
3,BERNA GONZALEZ Carlos Andres,COL,"Jan 21, 1990",55.92,A,117,149,266,,56kgMen,Total,405,True
4,BRACHI GARCIA Josue,ESP,"Sep 08, 1992",55.84,A,118,140,258,,56kgMen,Total,405,True
5,ALSALEEM Seraj Abdulrahim M,KSA,"Feb 10, 1996",55.93,A,112,138,250,,56kgMen,Total,405,True
6,ROJAS CONCHA Marcos Antonio,PER,"Jun 02, 1995",55.66,A,103,137,240,,56kgMen,Total,405,True
7,TULO Manueli,FIJ,"Mar 25, 1990",55.77,A,103,135,238,,56kgMen,Total,405,True
8,REISENAUER Brian James,USA,"Oct 25, 1988",55.95,A,105,127,232,,56kgMen,Total,405,True
---,SCARANTINO Mirco,ITA,"Jan 16, 1995",55.95,A,---,---,---,,56kgMen,Total,405,True
---,DE LAS SALAS DE LA ROSA Habib,COL,"Apr 19, 1987",55.38,A,---,---,---,,56kgMen,Total,405,True
---,MUHAMMAD Azroy Hazalwafie,MAS,"Apr 04, 1994",55.84,A,111,---,---,,56kgMen,Total,405,True
DSQ,MINGMOON Witoon,THA,"Feb 10, 1996",55.82,A,---,---,---,,56kgMen,Total,405,True
1,TRINH Van Vinh,VIE,"Dec 17, 1995",61.85,A,130,134,136,136,62kgMen,Snatch,405,True
2,HAN Myeongmok,KOR,"Feb 01, 1991",61.90,A,-135,135,-137,135,62kgMen,Snatch,405,True
3,ERGASHEV Adkhamjon,UZB,"Mar 12, 1999",61.85,A,-129,129,135,135,62kgMen,Snatch,405,True
4,MISHVELIDZE Shota,GEO,"Oct 18, 1994",62.00,A,-130,130,135,135,62kgMen,Snatch,405,True
5,ITOKAZU Yoichi,JPN,"May 24, 1991",62.00,A,-130,130,134,134,62kgMen,Snatch,405,True
6,MOSQUERA VALENCIA Francisco Antonio,COL,"Apr 01, 1992",61.85,A,130,-135,-136,130,62kgMen,Snatch,405,True
7,KAO Chan-Hung,TPE,"Oct 03, 1993",61.85,B,125,-130,130,130,62kgMen,Snatch,405,True
8,VAZQUEZ MENDEZ Antonio,MEX,"Aug 12, 1993",61.97,A,-122,122,126,126,62kgMen,Snatch,405,True
9,TAKAO Hiroaki,JPN,"Jan 02, 1992",61.54,B,122,-126,126,126,62kgMen,Snatch,405,True
10,SAAD Ahmed Ahmed Mohamed,EGY,"Nov 01, 1986",61.81,A,-126,-126,126,126,62kgMen,Snatch,405,True
11,URUMOV Vladimir Marinov,BUL,"Aug 28, 1990",61.94,A,-125,125,-129,125,62kgMen,Snatch,405,True
12,MONTES GONGORA Jose Lino,MEX,"Apr 18, 1989",61.99,A,122,-126,-126,122,62kgMen,Snatch,405,True
13,ZURITA VALLEJO Cristhian David,ECU,"Feb 10, 1998",60.88,B,118,122,-125,122,62kgMen,Snatch,405,True
14,ALABDULAL Abbas Salman A,KSA,"Jun 09, 1991",61.33,B,-117,117,120,120,62kgMen,Snatch,405,True
15,LAI Gia Thanh,VIE,"May 03, 1998",58.94,B,115,118,-120,118,62kgMen,Snatch,405,True
16,ALSULAMI Faisal Khalid M,KSA,"May 14, 1996",61.99,B,111,-116,-116,111,62kgMen,Snatch,405,True
---,BUPPHAMALA Patiphan,THA,"Aug 27, 1999",61.54,B,-115,-115,-115,---,62kgMen,Snatch,405,True
DSQ,MINASIDIS Dimitris,CYP,"Apr 29, 1989",61.96,A,126,131,-135,---,62kgMen,Snatch,405,True
1,MOSQUERA VALENCIA Francisco Antonio,COL,"Apr 01, 1992",61.85,A,166,170,-172,170,62kgMen,CleanJerk,405,True
2,MONTES GONGORA Jose Lino,MEX,"Apr 18, 1989",61.99,A,163,167,-171,167,62kgMen,CleanJerk,405,True
3,VAZQUEZ MENDEZ Antonio,MEX,"Aug 12, 1993",61.97,A,165,-170,-170,165,62kgMen,CleanJerk,405,True
4,ITOKAZU Yoichi,JPN,"May 24, 1991",62.00,A,161,165,-170,165,62kgMen,CleanJerk,405,True
5,MISHVELIDZE Shota,GEO,"Oct 18, 1994",62.00,A,148,157,163,163,62kgMen,CleanJerk,405,True
6,TAKAO Hiroaki,JPN,"Jan 02, 1992",61.54,B,-152,152,160,160,62kgMen,CleanJerk,405,True
7,SAAD Ahmed Ahmed Mohamed,EGY,"Nov 01, 1986",61.81,A,158,-162,-163,158,62kgMen,CleanJerk,405,True
8,ERGASHEV Adkhamjon,UZB,"Mar 12, 1999",61.85,A,-157,157,-164,157,62kgMen,CleanJerk,405,True
9,KAO Chan-Hung,TPE,"Oct 03, 1993",61.85,B,150,155,-160,155,62kgMen,CleanJerk,405,True
10,HAN Myeongmok,KOR,"Feb 01, 1991",61.90,A,-153,153,-160,153,62kgMen,CleanJerk,405,True
11,URUMOV Vladimir Marinov,BUL,"Aug 28, 1990",61.94,A,150,-161,-162,150,62kgMen,CleanJerk,405,True
12,LAI Gia Thanh,VIE,"May 03, 1998",58.94,B,146,149,-153,149,62kgMen,CleanJerk,405,True
13,ZURITA VALLEJO Cristhian David,ECU,"Feb 10, 1998",60.88,B,145,-148,148,148,62kgMen,CleanJerk,405,True
14,BUPPHAMALA Patiphan,THA,"Aug 27, 1999",61.54,B,-140,140,147,147,62kgMen,CleanJerk,405,True
15,ALSULAMI Faisal Khalid M,KSA,"May 14, 1996",61.99,B,136,140,-143,140,62kgMen,CleanJerk,405,True
---,TRINH Van Vinh,VIE,"Dec 17, 1995",61.85,A,-165,-165,-166,---,62kgMen,CleanJerk,405,True
---,ALABDULAL Abbas Salman A,KSA,"Jun 09, 1991",61.33,B,-144,-144,-145,---,62kgMen,CleanJerk,405,True
DSQ,MINASIDIS Dimitris,CYP,"Apr 29, 1989",61.96,A,-152,-153,153,---,62kgMen,CleanJerk,405,True
1,MOSQUERA VALENCIA Francisco Antonio,COL,"Apr 01, 1992",61.85,A,130,170,300,,62kgMen,Total,405,True
2,ITOKAZU Yoichi,JPN,"May 24, 1991",62.00,A,134,165,299,,62kgMen,Total,405,True
3,MISHVELIDZE Shota,GEO,"Oct 18, 1994",62.00,A,135,163,298,,62kgMen,Total,405,True
4,ERGASHEV Adkhamjon,UZB,"Mar 12, 1999",61.85,A,135,157,292,,62kgMen,Total,405,True
5,VAZQUEZ MENDEZ Antonio,MEX,"Aug 12, 1993",61.97,A,126,165,291,,62kgMen,Total,405,True
6,MONTES GONGORA Jose Lino,MEX,"Apr 18, 1989",61.99,A,122,167,289,,62kgMen,Total,405,True
7,HAN Myeongmok,KOR,"Feb 01, 1991",61.90,A,135,153,288,,62kgMen,Total,405,True
8,TAKAO Hiroaki,JPN,"Jan 02, 1992",61.54,B,126,160,286,,62kgMen,Total,405,True
9,KAO Chan-Hung,TPE,"Oct 03, 1993",61.85,B,130,155,285,,62kgMen,Total,405,True
10,SAAD Ahmed Ahmed Mohamed,EGY,"Nov 01, 1986",61.81,A,126,158,284,,62kgMen,Total,405,True
11,URUMOV Vladimir Marinov,BUL,"Aug 28, 1990",61.94,A,125,150,275,,62kgMen,Total,405,True
12,ZURITA VALLEJO Cristhian David,ECU,"Feb 10, 1998",60.88,B,122,148,270,,62kgMen,Total,405,True
13,LAI Gia Thanh,VIE,"May 03, 1998",58.94,B,118,149,267,,62kgMen,Total,405,True
14,ALSULAMI Faisal Khalid M,KSA,"May 14, 1996",61.99,B,111,140,251,,62kgMen,Total,405,True
---,BUPPHAMALA Patiphan,THA,"Aug 27, 1999",61.54,B,---,147,---,,62kgMen,Total,405,True
---,TRINH Van Vinh,VIE,"Dec 17, 1995",61.85,A,136,---,---,,62kgMen,Total,405,True
---,ALABDULAL Abbas Salman A,KSA,"Jun 09, 1991",61.33,B,120,---,---,,62kgMen,Total,405,True
DSQ,MINASIDIS Dimitris,CYP,"Apr 29, 1989",61.96,A,---,---,---,,62kgMen,Total,405,True
1,WON Jeongsik,KOR,"Dec 09, 1990",68.85,A,142,146,148,148,69kgMen,Snatch,405,True
2,BUNSUK Tairat,THA,"Jan 11, 1993",68.73,A,142,145,147,147,69kgMen,Snatch,405,True
3,ZANNI Mirko,ITA,"Oct 16, 1997",68.85,A,140,144,-146,144,69kgMen,Snatch,405,True
4,CALJA Briken,ALB,"Feb 19, 1990",68.91,A,142,-145,-146,142,69kgMen,Snatch,405,True
5,BRANDHUBER Simon Josef,GER,"Jun 27, 1991",68.94,B,138,142,-145,142,69kgMen,Snatch,405,True
6,KINGUE MATAM Bernardin Ledoux,FRA,"May 20, 1990",69.00,A,141,-143,-143,141,69kgMen,Snatch,405,True
7,KONNAI Mitsunori,JPN,"Mar 14, 1996",68.90,A,133,138,141,141,69kgMen,Snatch,405,True
8,JOACHIM Robert Friedrich,GER,"Jan 13, 1987",68.89,A,135,139,141,141,69kgMen,Snatch,405,True
9,CUMMINGS JR Clarence,USA,"Jun 06, 2000",68.97,A,136,139,141,141,69kgMen,Snatch,405,True
10,SANCHEZ LOPEZ David,ESP,"Jul 20, 1994",68.76,A,140,-144,-144,140,69kgMen,Snatch,405,True
11,ALHUMAYD Mahmoud Mohammed S,KSA,"Sep 05, 1993",69.00,A,132,-138,138,138,69kgMen,Snatch,405,True
12,ALDUHAYLIB Mohsen Hussain A,KSA,"May 01, 1994",68.99,B,131,-135,135,135,69kgMen,Snatch,405,True
13,YOKUBOV Doston,UZB,"Apr 05, 1995",68.92,A,-135,-135,135,135,69kgMen,Snatch,405,True
14,CASTRO MARINO Victor,ESP,"Dec 18, 1992",68.80,B,132,-137,-137,132,69kgMen,Snatch,405,True
15,JEERAM Suttipong,THA,"Apr 28, 2000",68.71,B,-131,-132,132,132,69kgMen,Snatch,405,True
16,PETROV Petr,CZE,"Oct 19, 1989",69.00,B,-132,-132,132,132,69kgMen,Snatch,405,True
17,TERRONES MIRANDA Oscar Adrian,PER,"Jan 23, 1998",68.93,B,125,129,-133,129,69kgMen,Snatch,405,True
18,HERRERA CEPEDA Erik Elvis,ECU,"Jul 28, 1994",68.73,B,-124,124,128,128,69kgMen,Snatch,405,True
19,SSEKYAAYA Charles,UGA,"Apr 11, 1994",66.14,B,117,-122,-122,117,69kgMen,Snatch,405,True
20,SSEMPEREZA Hakim Musoke,UGA,"Apr 10, 1995",68.22,B,108,111,-114,111,69kgMen,Snatch,405,True
---,BEN HNIA Karem,TUN,"Nov 13, 1994",68.80,A,-145,-145,-146,---,69kgMen,Snatch,405,True
1,YOKUBOV Doston,UZB,"Apr 05, 1995",68.92,A,176,179,-184,179,69kgMen,CleanJerk,405,True
2,WON Jeongsik,KOR,"Dec 09, 1990",68.85,A,-178,178,-181,178,69kgMen,CleanJerk,405,True
3,KINGUE MATAM Bernardin Ledoux,FRA,"May 20, 1990",69.00,A,175,177,-181,177,69kgMen,CleanJerk,405,True
4,KONNAI Mitsunori,JPN,"Mar 14, 1996",68.90,A,168,176,-181,176,69kgMen,CleanJerk,405,True
5,CALJA Briken,ALB,"Feb 19, 1990",68.91,A,175,-180,-180,175,69kgMen,CleanJerk,405,True
6,BUNSUK Tairat,THA,"Jan 11, 1993",68.73,A,-174,174,-180,174,69kgMen,CleanJerk,405,True
7,ALHUMAYD Mahmoud Mohammed S,KSA,"Sep 05, 1993",69.00,A,170,-175,-175,170,69kgMen,CleanJerk,405,True
8,JOACHIM Robert Friedrich,GER,"Jan 13, 1987",68.89,A,170,-175,-175,170,69kgMen,CleanJerk,405,True
9,HERRERA CEPEDA Erik Elvis,ECU,"Jul 28, 1994",68.73,B,162,167,-169,167,69kgMen,CleanJerk,405,True
10,ZANNI Mirko,ITA,"Oct 16, 1997",68.85,A,165,-170,---,165,69kgMen,CleanJerk,405,True
11,SANCHEZ LOPEZ David,ESP,"Jul 20, 1994",68.76,A,165,-170,---,165,69kgMen,CleanJerk,405,True
12,TERRONES MIRANDA Oscar Adrian,PER,"Jan 23, 1998",68.93,B,155,161,165,165,69kgMen,CleanJerk,405,True
13,JEERAM Suttipong,THA,"Apr 28, 2000",68.71,B,161,164,-168,164,69kgMen,CleanJerk,405,True
14,ALDUHAYLIB Mohsen Hussain A,KSA,"May 01, 1994",68.99,B,-160,160,-162,160,69kgMen,CleanJerk,405,True
15,PETROV Petr,CZE,"Oct 19, 1989",69.00,B,158,-164,-165,158,69kgMen,CleanJerk,405,True
16,SSEKYAAYA Charles,UGA,"Apr 11, 1994",66.14,B,152,157,-160,157,69kgMen,CleanJerk,405,True
17,CASTRO MARINO Victor,ESP,"Dec 18, 1992",68.80,B,-153,153,157,157,69kgMen,CleanJerk,405,True
---,CUMMINGS JR Clarence,USA,"Jun 06, 2000",68.97,A,-177,-178,-178,---,69kgMen,CleanJerk,405,True
---,SSEMPEREZA Hakim Musoke,UGA,"Apr 10, 1995",68.22,B,-140,-140,-140,---,69kgMen,CleanJerk,405,True
---,BEN HNIA Karem,TUN,"Nov 13, 1994",68.80,A,---,---,---,---,69kgMen,CleanJerk,405,True
---,BRANDHUBER Simon Josef,GER,"Jun 27, 1991",68.94,B,-160,-160,-160,---,69kgMen,CleanJerk,405,True
1,WON Jeongsik,KOR,"Dec 09, 1990",68.85,A,148,178,326,,69kgMen,Total,405,True
2,BUNSUK Tairat,THA,"Jan 11, 1993",68.73,A,147,174,321,,69kgMen,Total,405,True
3,KINGUE MATAM Bernardin Ledoux,FRA,"May 20, 1990",69.00,A,141,177,318,,69kgMen,Total,405,True
4,CALJA Briken,ALB,"Feb 19, 1990",68.91,A,142,175,317,,69kgMen,Total,405,True
5,KONNAI Mitsunori,JPN,"Mar 14, 1996",68.90,A,141,176,317,,69kgMen,Total,405,True
6,YOKUBOV Doston,UZB,"Apr 05, 1995",68.92,A,135,179,314,,69kgMen,Total,405,True
7,JOACHIM Robert Friedrich,GER,"Jan 13, 1987",68.89,A,141,170,311,,69kgMen,Total,405,True
8,ZANNI Mirko,ITA,"Oct 16, 1997",68.85,A,144,165,309,,69kgMen,Total,405,True
9,ALHUMAYD Mahmoud Mohammed S,KSA,"Sep 05, 1993",69.00,A,138,170,308,,69kgMen,Total,405,True
10,SANCHEZ LOPEZ David,ESP,"Jul 20, 1994",68.76,A,140,165,305,,69kgMen,Total,405,True
11,JEERAM Suttipong,THA,"Apr 28, 2000",68.71,B,132,164,296,,69kgMen,Total,405,True
12,ALDUHAYLIB Mohsen Hussain A,KSA,"May 01, 1994",68.99,B,135,160,295,,69kgMen,Total,405,True
13,HERRERA CEPEDA Erik Elvis,ECU,"Jul 28, 1994",68.73,B,128,167,295,,69kgMen,Total,405,True
14,TERRONES MIRANDA Oscar Adrian,PER,"Jan 23, 1998",68.93,B,129,165,294,,69kgMen,Total,405,True
15,PETROV Petr,CZE,"Oct 19, 1989",69.00,B,132,158,290,,69kgMen,Total,405,True
16,CASTRO MARINO Victor,ESP,"Dec 18, 1992",68.80,B,132,157,289,,69kgMen,Total,405,True
17,SSEKYAAYA Charles,UGA,"Apr 11, 1994",66.14,B,117,157,274,,69kgMen,Total,405,True
---,CUMMINGS JR Clarence,USA,"Jun 06, 2000",68.97,A,141,---,---,,69kgMen,Total,405,True
---,SSEMPEREZA Hakim Musoke,UGA,"Apr 10, 1995",68.22,B,111,---,---,,69kgMen,Total,405,True
---,BEN HNIA Karem,TUN,"Nov 13, 1994",68.80,A,---,---,---,,69kgMen,Total,405,True
---,BRANDHUBER Simon Josef,GER,"Jun 27, 1991",68.94,B,142,---,---,,69kgMen,Total,405,True
1,MAHMOUD Mohamed Ihab Youssef Ahmed,EGY,"Nov 21, 1989",76.56,A,160,165,-168,165,77kgMen,Snatch,405,True
2,REJEPOV Rejepbay,TKM,"Feb 23, 1992",76.99,A,-158,158,-161,158,77kgMen,Snatch,405,True
3,QERIMAJ Erkand,ALB,"Aug 10, 1988",76.72,A,155,-157,-157,155,77kgMen,Snatch,405,True
4,MAURUS Harrison James,USA,"Feb 26, 2000",76.42,A,150,155,-159,155,77kgMen,Snatch,405,True
5,KIM Woo Jae,KOR,"Sep 26, 1991",76.85,A,-154,154,-158,154,77kgMen,Snatch,405,True
6,MATA PEREZ Andres Eduardo,ESP,"Nov 11, 1992",76.86,A,150,-154,154,154,77kgMen,Snatch,405,True
7,GONZALEZ BAEZ Alejandro,ESP,"Sep 22, 1990",76.78,B,145,150,153,153,77kgMen,Snatch,405,True
8,LOBSI Pornchai,THA,"Jul 16, 1990",76.81,A,-150,-151,151,151,77kgMen,Snatch,405,True
9,RODALLEGAS CARVAJAL Brayan Santiago,COL,"Nov 15, 1997",76.92,A,150,-155,-156,150,77kgMen,Snatch,405,True
10,MUELLER Nico,GER,"Nov 02, 1993",76.69,A,-150,150,-155,150,77kgMen,Snatch,405,True
11,KIM Kwanghoon,KOR,"Jan 31, 1982",76.94,A,145,-150,150,150,77kgMen,Snatch,405,True
12,LANG Max Richard,GER,"Dec 06, 1992",76.57,A,145,149,-151,149,77kgMen,Snatch,405,True
13,SIVALINGAM Sathish Kumar,IND,"Jun 23, 1992",76.96,B,143,148,-151,148,77kgMen,Snatch,405,True
14,CAICEDO PIEDRAHITA Andres Mauricio,COL,"Aug 15, 1997",76.25,A,-148,148,-154,148,77kgMen,Snatch,405,True
15,BIANCO III Angelo,USA,"Jun 24, 1993",76.32,B,141,146,-150,146,77kgMen,Snatch,405,True
16,KHUDAYBERGANOV Shakhzod,UZB,"Apr 19, 1997",77.00,A,-145,145,-153,145,77kgMen,Snatch,405,True
17,KASAI Takehiro,JPN,"Nov 12, 1993",76.84,B,137,142,-145,142,77kgMen,Snatch,405,True
18,KRING Tim,DEN,"Sep 16, 1990",76.21,B,138,142,-145,142,77kgMen,Snatch,405,True
19,CHIANG Tsung-Han,TPE,"Jul 27, 1996",76.51,B,133,-137,137,137,77kgMen,Snatch,405,True
20,CHITRAKAN Manop,THA,"Nov 04, 1997",76.89,B,130,135,-138,135,77kgMen,Snatch,405,True
21,NGUYEN Hong Ngoc,VIE,"Feb 06, 1990",76.87,B,-133,133,-136,133,77kgMen,Snatch,405,True
DSQ,CAPTARI Dumitru,ROU,"Jul 12, 1989",76.95,B,147,153,156,---,77kgMen,Snatch,405,True
